payment_year,hcpcs_cpt_code,included_flag
2020,35558,yes
2020,35560,yes
2020,35563,yes
2020,35565,yes
2020,35566,yes
2020,35570,yes
2020,35571,yes
2020,35583,yes
2020,35585,yes
2020,35587,yes
2020,35601,yes
2020,35606,yes
2020,35612,yes
2020,35616,yes
2020,35621,yes
2020,35623,yes
2020,35626,yes
2020,35631,yes
2020,35632,yes
2020,35633,yes
2020,35634,yes
2020,35636,yes
2020,35637,yes
2020,35638,yes
2020,35642,yes
2020,35645,yes
2020,35646,yes
2020,35647,yes
2020,35650,yes
2020,35654,yes
2020,35656,yes
2020,35661,yes
2020,35663,yes
2020,35665,yes
2020,35666,yes
2020,35671,yes
2020,35691,yes
2020,35693,yes
2020,35694,yes
2020,35695,yes
2020,35701,yes
2020,35702,yes
2020,35703,yes
2020,35800,yes
2020,35820,yes
2020,35840,yes
2020,35860,yes
2020,35870,yes
2020,35875,yes
2020,35876,yes
2020,35879,yes
2020,35881,yes
2020,35883,yes
2020,35884,yes
2020,35901,yes
2020,35903,yes
2020,35905,yes
2020,35907,yes
2020,36000,yes
2020,36002,yes
2020,36010,yes
2020,36011,yes
2020,36012,yes
2020,36013,yes
2020,36014,yes
2020,36015,yes
2020,36100,yes
2020,36140,yes
2020,36160,yes
2020,36200,yes
2020,36215,yes
2020,36216,yes
2020,36217,yes
2020,36221,yes
2020,36222,yes
2020,36223,yes
2020,36224,yes
2020,36225,yes
2020,36226,yes
2020,36245,yes
2020,36246,yes
2020,36247,yes
2020,36251,yes
2020,36252,yes
2020,36253,yes
2020,36254,yes
2020,36260,yes
2020,36261,yes
2020,36262,yes
2020,36299,yes
2020,36400,yes
2020,36405,yes
2020,36406,yes
2020,36410,yes
2020,36430,yes
2020,36440,yes
2020,36450,yes
2020,36455,yes
2020,36456,yes
2020,36460,yes
2020,36465,yes
2020,36466,yes
2020,36468,yes
2020,36470,yes
2020,36471,yes
2020,36473,yes
2020,36475,yes
2020,36478,yes
2020,36481,yes
2020,36482,yes
2020,36500,yes
2020,36510,yes
2020,36511,yes
2020,36512,yes
2020,36513,yes
2020,36514,yes
2020,36516,yes
2020,36522,yes
2020,36555,yes
2020,36556,yes
2020,36557,yes
2020,36558,yes
2020,36560,yes
2020,36561,yes
2020,36563,yes
2020,36565,yes
2020,36566,yes
2020,36568,yes
2020,36569,yes
2020,36570,yes
2020,36571,yes
2020,36572,yes
2020,36573,yes
2020,36575,yes
2020,36576,yes
2020,36578,yes
2020,36580,yes
2020,36581,yes
2020,36582,yes
2020,36583,yes
2020,36584,yes
2020,36585,yes
2020,36589,yes
2020,36590,yes
2020,36591,yes
2020,36592,yes
2020,36593,yes
2020,36595,yes
2020,36596,yes
2020,36597,yes
2020,36600,yes
2020,36620,yes
2020,36625,yes
2020,36640,yes
2020,36660,yes
2020,36680,yes
2020,36800,yes
2020,36810,yes
2020,36815,yes
2020,36818,yes
2020,36819,yes
2020,36820,yes
2020,36821,yes
2020,36823,yes
2020,36825,yes
2020,36830,yes
2020,36831,yes
2020,36832,yes
2020,36833,yes
2020,36835,yes
2020,36838,yes
2020,36860,yes
2020,36861,yes
2020,36902,yes
2020,36903,yes
2020,36904,yes
2020,36905,yes
2020,36906,yes
2020,37140,yes
2020,37145,yes
2020,37160,yes
2020,37180,yes
2020,37181,yes
2020,37182,yes
2020,37183,yes
2020,37184,yes
2020,37187,yes
2020,37188,yes
2020,37191,yes
2020,37192,yes
2020,37193,yes
2020,37195,yes
2020,37197,yes
2020,37211,yes
2020,37212,yes
2020,37213,yes
2020,37214,yes
2020,37215,yes
2020,37216,yes
2020,37217,yes
2020,37218,yes
2020,37220,yes
2020,37221,yes
2020,37224,yes
2020,37225,yes
2020,37226,yes
2020,37227,yes
2020,37228,yes
2020,37229,yes
2020,37230,yes
2020,37231,yes
2020,37236,yes
2020,37238,yes
2020,37241,yes
2020,37242,yes
2020,37243,yes
2020,37244,yes
2020,37246,yes
2020,37248,yes
2020,37500,yes
2020,37501,yes
2020,37565,yes
2020,37600,yes
2020,37605,yes
2020,37606,yes
2020,37607,yes
2020,37609,yes
2020,37615,yes
2020,37616,yes
2020,37617,yes
2020,37618,yes
2020,37619,yes
2020,37650,yes
2020,37660,yes
2020,37700,yes
2020,37718,yes
2020,37722,yes
2020,37735,yes
2020,37760,yes
2020,37761,yes
2020,37765,yes
2020,37766,yes
2020,37780,yes
2020,37785,yes
2020,37788,yes
2020,37790,yes
2020,37799,yes
2020,38100,yes
2020,38101,yes
2020,38115,yes
2020,38120,yes
2020,38129,yes
2020,38204,yes
2020,38205,yes
2020,38206,yes
2020,38207,yes
2020,38208,yes
2020,38209,yes
2020,38210,yes
2020,38211,yes
2020,38212,yes
2020,38213,yes
2020,38214,yes
2020,38215,yes
2020,38230,yes
2020,38232,yes
2020,38240,yes
2020,38241,yes
2020,38242,yes
2020,38243,yes
2020,38300,yes
2020,38305,yes
2020,38308,yes
2020,38380,yes
2020,38381,yes
2020,38382,yes
2020,38500,yes
2020,38505,yes
2020,38510,yes
2020,38520,yes
2020,38525,yes
2020,38530,yes
2020,38542,yes
2020,38550,yes
2020,38555,yes
2020,38562,yes
2020,38564,yes
2020,38570,yes
2020,38571,yes
2020,38572,yes
2020,38573,yes
2020,38589,yes
2020,38700,yes
2020,38720,yes
2020,38724,yes
2020,38740,yes
2020,38745,yes
2020,38760,yes
2020,38765,yes
2020,38770,yes
2020,38780,yes
2020,38794,yes
2020,38999,yes
2020,39000,yes
2020,39010,yes
2020,39200,yes
2020,39220,yes
2020,39499,yes
2020,39501,yes
2020,39503,yes
2020,39540,yes
2020,39541,yes
2020,39545,yes
2020,39560,yes
2020,39561,yes
2020,39599,yes
2020,40500,yes
2020,40510,yes
2020,40520,yes
2020,40525,yes
2020,40527,yes
2020,40530,yes
2020,40650,yes
2020,40652,yes
2020,40654,yes
2020,40700,yes
2020,40701,yes
2020,40702,yes
2020,40720,yes
2020,40761,yes
2020,40799,yes
2020,40800,yes
2020,40801,yes
2020,40804,yes
2020,40805,yes
2020,40806,yes
2020,40810,yes
2020,40812,yes
2020,40814,yes
2020,40816,yes
2020,40818,yes
2020,40819,yes
2020,40820,yes
2020,40830,yes
2020,40831,yes
2020,40840,yes
2020,40842,yes
2020,40843,yes
2020,40844,yes
2020,40845,yes
2020,40899,yes
2020,41000,yes
2020,41005,yes
2020,41006,yes
2020,41007,yes
2020,41008,yes
2020,41009,yes
2020,41010,yes
2020,41015,yes
2020,41016,yes
2020,41017,yes
2020,41018,yes
2020,41110,yes
2020,41112,yes
2020,41113,yes
2020,41114,yes
2020,41115,yes
2020,41116,yes
2020,41120,yes
2020,41130,yes
2020,41135,yes
2020,41140,yes
2020,41145,yes
2020,41150,yes
2020,41153,yes
2020,41155,yes
2020,41250,yes
2020,41251,yes
2020,41252,yes
2020,41510,yes
2020,41512,yes
2020,41520,yes
2020,41530,yes
2020,41599,yes
2020,41800,yes
2020,41805,yes
2020,41806,yes
2020,41820,yes
2020,41821,yes
2020,41822,yes
2020,41823,yes
2020,41825,yes
2020,41826,yes
2020,41827,yes
2020,41828,yes
2020,41830,yes
2020,41850,yes
2020,41870,yes
2020,41872,yes
2020,41874,yes
2020,41899,yes
2020,42000,yes
2020,42104,yes
2020,42106,yes
2020,42107,yes
2020,42120,yes
2020,42140,yes
2020,42145,yes
2020,42160,yes
2020,42180,yes
2020,42182,yes
2020,42200,yes
2020,42205,yes
2020,42210,yes
2020,42215,yes
2020,42220,yes
2020,42225,yes
2020,42226,yes
2020,42227,yes
2020,42235,yes
2020,42260,yes
2020,42280,yes
2020,42281,yes
2020,42299,yes
2020,42300,yes
2020,42305,yes
2020,42310,yes
2020,42320,yes
2020,42330,yes
2020,42335,yes
2020,42340,yes
2020,42408,yes
2020,42409,yes
2020,42410,yes
2020,42415,yes
2020,42420,yes
2020,42425,yes
2020,42426,yes
2020,42440,yes
2020,42450,yes
2020,42500,yes
2020,42505,yes
2020,42507,yes
2020,42509,yes
2020,42510,yes
2020,42600,yes
2020,42650,yes
2020,42660,yes
2020,42665,yes
2020,42699,yes
2020,42700,yes
2020,42720,yes
2020,42725,yes
2020,42808,yes
2020,42809,yes
2020,42810,yes
2020,42815,yes
2020,42820,yes
2020,42821,yes
2020,42825,yes
2020,42826,yes
2020,42830,yes
2020,42831,yes
2020,42835,yes
2020,42836,yes
2020,42842,yes
2020,42844,yes
2020,42845,yes
2020,42860,yes
2020,42870,yes
2020,42890,yes
2020,42892,yes
2020,42894,yes
2020,42900,yes
2020,42950,yes
2020,42953,yes
2020,42955,yes
2020,42960,yes
2020,42961,yes
2020,42962,yes
2020,42970,yes
2020,42971,yes
2020,42972,yes
2020,42999,yes
2020,43020,yes
2020,43030,yes
2020,43045,yes
2020,43100,yes
2020,43101,yes
2020,43107,yes
2020,43108,yes
2020,43112,yes
2020,43113,yes
2020,43116,yes
2020,43117,yes
2020,43118,yes
2020,43121,yes
2020,43122,yes
2020,43123,yes
2020,43124,yes
2020,43130,yes
2020,43135,yes
2020,43180,yes
2020,43191,yes
2020,43192,yes
2020,43194,yes
2020,43195,yes
2020,43196,yes
2020,43197,yes
2020,43200,yes
2020,43201,yes
2020,43202,yes
2020,43204,yes
2020,43205,yes
2020,43206,yes
2020,43210,yes
2020,43211,yes
2020,43212,yes
2020,43213,yes
2020,43214,yes
2020,43215,yes
2020,43216,yes
2020,43217,yes
2020,43220,yes
2020,43226,yes
2020,43227,yes
2020,43229,yes
2020,43231,yes
2020,43232,yes
2020,43233,yes
2020,43235,yes
2020,43236,yes
2020,43237,yes
2020,43238,yes
2020,43239,yes
2020,43240,yes
2020,43241,yes
2020,43242,yes
2020,43243,yes
2020,43244,yes
2020,43245,yes
2020,43246,yes
2020,43247,yes
2020,43248,yes
2020,43249,yes
2020,43250,yes
2020,43251,yes
2020,43252,yes
2020,43253,yes
2020,43254,yes
2020,43255,yes
2020,43257,yes
2020,43259,yes
2020,43260,yes
2020,43261,yes
2020,43262,yes
2020,43263,yes
2020,43264,yes
2020,43265,yes
2020,43266,yes
2020,43270,yes
2020,43274,yes
2020,43275,yes
2020,43276,yes
2020,43277,yes
2020,43278,yes
2020,43279,yes
2020,43280,yes
2020,43281,yes
2020,43282,yes
2020,43284,yes
2020,43285,yes
2020,43286,yes
2020,43287,yes
2020,43288,yes
2020,43289,yes
2020,43300,yes
2020,43305,yes
2020,43310,yes
2020,43312,yes
2020,43313,yes
2020,43314,yes
2020,43320,yes
2020,43325,yes
2020,43327,yes
2020,43328,yes
2020,43330,yes
2020,43331,yes
2020,43332,yes
2020,43333,yes
2020,43334,yes
2020,43335,yes
2020,43336,yes
2020,43337,yes
2020,43340,yes
2020,43341,yes
2020,43351,yes
2020,43352,yes
2020,43360,yes
2020,43361,yes
2020,43400,yes
2020,43405,yes
2020,43410,yes
2020,43415,yes
2020,43420,yes
2020,43425,yes
2020,43450,yes
2020,43453,yes
2020,43460,yes
2020,43496,yes
2020,43499,yes
2020,43500,yes
2020,43501,yes
2020,43502,yes
2020,43510,yes
2020,43520,yes
2020,43610,yes
2020,43611,yes
2020,43620,yes
2020,43621,yes
2020,43622,yes
2020,43631,yes
2020,43632,yes
2020,43633,yes
2020,43634,yes
2020,43640,yes
2020,43641,yes
2020,43644,yes
2020,43645,yes
2020,43647,yes
2020,43648,yes
2020,43651,yes
2020,43652,yes
2020,43653,yes
2020,43659,yes
2020,43752,yes
2020,43753,yes
2020,43754,yes
2020,43755,yes
2020,43756,yes
2020,43757,yes
2020,43761,yes
2020,43762,yes
2020,43763,yes
2020,43770,yes
2020,43771,yes
2020,43772,yes
2020,43773,yes
2020,43774,yes
2020,43775,yes
2020,43800,yes
2020,43810,yes
2020,43820,yes
2020,43825,yes
2020,43830,yes
2020,43831,yes
2020,43832,yes
2020,43840,yes
2020,43842,yes
2020,43843,yes
2020,43845,yes
2020,43846,yes
2020,43847,yes
2020,43848,yes
2020,43850,yes
2020,43855,yes
2020,43860,yes
2020,43865,yes
2020,43870,yes
2020,43880,yes
2020,43881,yes
2020,43882,yes
2020,43886,yes
2020,43887,yes
2020,43888,yes
2020,43999,yes
2020,44005,yes
2020,44010,yes
2020,44020,yes
2020,44021,yes
2020,44025,yes
2020,44050,yes
2020,44055,yes
2020,44110,yes
2020,44111,yes
2020,44120,yes
2020,44125,yes
2020,44126,yes
2020,44127,yes
2020,44130,yes
2020,44133,yes
2020,44135,yes
2020,44136,yes
2020,44137,yes
2020,44140,yes
2020,44141,yes
2020,44143,yes
2020,44144,yes
2020,44145,yes
2020,44146,yes
2020,44147,yes
2020,44150,yes
2020,44151,yes
2020,44155,yes
2020,44156,yes
2020,44157,yes
2020,44158,yes
2020,44160,yes
2020,44180,yes
2020,44186,yes
2020,44187,yes
2020,44188,yes
2020,44202,yes
2020,44204,yes
2020,44205,yes
2020,44206,yes
2020,44207,yes
2020,44208,yes
2020,44210,yes
2020,44211,yes
2020,44212,yes
2020,44227,yes
2020,44238,yes
2020,44300,yes
2020,44310,yes
2020,44312,yes
2020,44314,yes
2020,44316,yes
2020,44320,yes
2020,44322,yes
2020,44340,yes
2020,44345,yes
2020,44346,yes
2020,44360,yes
2020,44361,yes
2020,44363,yes
2020,44364,yes
2020,44365,yes
2020,44366,yes
2020,44369,yes
2020,44370,yes
2020,44372,yes
2020,44373,yes
2020,44376,yes
2020,44377,yes
2020,44378,yes
2020,44379,yes
2020,44380,yes
2020,44381,yes
2020,44382,yes
2020,44384,yes
2020,44385,yes
2020,44386,yes
2020,44388,yes
2020,44389,yes
2020,44390,yes
2020,44391,yes
2020,44392,yes
2020,44394,yes
2020,44401,yes
2020,44402,yes
2020,44403,yes
2020,44404,yes
2020,44405,yes
2020,44406,yes
2020,44407,yes
2020,44408,yes
2020,44500,yes
2020,44602,yes
2020,44603,yes
2020,44604,yes
2020,44605,yes
2020,44615,yes
2020,44620,yes
2020,44625,yes
2020,44626,yes
2020,44640,yes
2020,44650,yes
2020,44660,yes
2020,44661,yes
2020,44680,yes
2020,44700,yes
2020,44799,yes
2020,44800,yes
2020,44820,yes
2020,44850,yes
2020,44899,yes
2020,44900,yes
2020,44950,yes
2020,44960,yes
2020,44970,yes
2020,44979,yes
2020,45000,yes
2020,45005,yes
2020,45020,yes
2020,45108,yes
2020,45110,yes
2020,45111,yes
2020,45112,yes
2020,45113,yes
2020,45114,yes
2020,45116,yes
2020,45119,yes
2020,45120,yes
2020,45121,yes
2020,45123,yes
2020,45126,yes
2020,45130,yes
2020,45135,yes
2020,45136,yes
2020,45150,yes
2020,45160,yes
2020,45171,yes
2020,45172,yes
2020,45190,yes
2020,45300,yes
2020,45303,yes
2020,45305,yes
2020,45307,yes
2020,45308,yes
2020,45309,yes
2020,45315,yes
2020,45317,yes
2020,45320,yes
2020,45321,yes
2020,45327,yes
2020,45330,yes
2020,45331,yes
2020,45332,yes
2020,45333,yes
2020,45334,yes
2020,45335,yes
2020,45337,yes
2020,45338,yes
2020,45340,yes
2020,45341,yes
2020,45342,yes
2020,45346,yes
2020,45347,yes
2020,45349,yes
2020,45350,yes
2020,45378,yes
2020,45379,yes
2020,45380,yes
2020,45381,yes
2020,45382,yes
2020,45384,yes
2020,45385,yes
2020,45386,yes
2020,45388,yes
2020,45389,yes
2020,45390,yes
2020,45391,yes
2020,45392,yes
2020,45393,yes
2020,45395,yes
2020,45397,yes
2020,45398,yes
2020,45399,yes
2020,45400,yes
2020,45402,yes
2020,45499,yes
2020,45500,yes
2020,45505,yes
2020,45520,yes
2020,45540,yes
2020,45541,yes
2020,45550,yes
2020,45560,yes
2020,45562,yes
2020,45563,yes
2020,45800,yes
2020,45805,yes
2020,45820,yes
2020,45825,yes
2020,45900,yes
2020,45905,yes
2020,45910,yes
2020,45915,yes
2020,45990,yes
2020,45999,yes
2020,46020,yes
2020,46030,yes
2020,46040,yes
2020,46045,yes
2020,46050,yes
2020,46060,yes
2020,46070,yes
2020,46080,yes
2020,46083,yes
2020,46200,yes
2020,46220,yes
2020,46221,yes
2020,46230,yes
2020,46250,yes
2020,46255,yes
2020,46257,yes
2020,46258,yes
2020,46260,yes
2020,46261,yes
2020,46262,yes
2020,46270,yes
2020,46275,yes
2020,46280,yes
2020,46285,yes
2020,46288,yes
2020,46320,yes
2020,46500,yes
2020,46505,yes
2020,46600,yes
2020,46601,yes
2020,46604,yes
2020,46606,yes
2020,46607,yes
2020,46608,yes
2020,46610,yes
2020,46611,yes
2020,46612,yes
2020,46614,yes
2020,46615,yes
2020,46700,yes
2020,46705,yes
2020,46706,yes
2020,46707,yes
2020,46710,yes
2020,46712,yes
2020,46715,yes
2020,46716,yes
2020,46730,yes
2020,46735,yes
2020,46740,yes
2020,46742,yes
2020,46744,yes
2020,46746,yes
2020,46748,yes
2020,46750,yes
2020,46751,yes
2020,46753,yes
2020,46754,yes
2020,46760,yes
2020,46761,yes
2020,46900,yes
2020,46910,yes
2020,46916,yes
2020,46917,yes
2020,46922,yes
2020,46924,yes
2020,46930,yes
2020,46940,yes
2020,46942,yes
2020,46945,yes
2020,46946,yes
2020,46947,yes
2020,46948,yes
2020,46999,yes
2020,47010,yes
2020,47015,yes
2020,47120,yes
2020,47122,yes
2020,47125,yes
2020,47130,yes
2020,47135,yes
2020,47140,yes
2020,47141,yes
2020,47142,yes
2020,47143,yes
2020,47300,yes
2020,47350,yes
2020,47360,yes
2020,47361,yes
2020,47362,yes
2020,47370,yes
2020,47371,yes
2020,47379,yes
2020,47380,yes
2020,47381,yes
2020,47382,yes
2020,47383,yes
2020,47399,yes
2020,47400,yes
2020,47420,yes
2020,47425,yes
2020,47460,yes
2020,47480,yes
2020,47490,yes
2020,47533,yes
2020,47534,yes
2020,47535,yes
2020,47536,yes
2020,47537,yes
2020,47538,yes
2020,47539,yes
2020,47540,yes
2020,47552,yes
2020,47553,yes
2020,47554,yes
2020,47555,yes
2020,47556,yes
2020,47562,yes
2020,47563,yes
2020,47564,yes
2020,47570,yes
2020,47579,yes
2020,47600,yes
2020,47605,yes
2020,47610,yes
2020,47612,yes
2020,47620,yes
2020,47700,yes
2020,47701,yes
2020,47711,yes
2020,47712,yes
2020,47715,yes
2020,47720,yes
2020,47721,yes
2020,47740,yes
2020,47741,yes
2020,47760,yes
2020,47765,yes
2020,47780,yes
2020,47785,yes
2020,47800,yes
2020,47801,yes
2020,47802,yes
2020,47900,yes
2020,47999,yes
2020,48000,yes
2020,48001,yes
2020,48020,yes
2020,48105,yes
2020,48120,yes
2020,48140,yes
2020,48145,yes
2020,48146,yes
2020,48148,yes
2020,48150,yes
2020,48152,yes
2020,48153,yes
2020,48154,yes
2020,48155,yes
2020,48160,yes
2020,48500,yes
2020,48510,yes
2020,48520,yes
2020,48540,yes
2020,48545,yes
2020,48547,yes
2020,48548,yes
2020,48554,yes
2020,48556,yes
2020,48999,yes
2020,49000,yes
2020,49002,yes
2020,49010,yes
2020,49013,yes
2020,49014,yes
2020,49020,yes
2020,49040,yes
2020,49060,yes
2020,49062,yes
2020,49082,yes
2020,49083,yes
2020,49084,yes
2020,49185,yes
2020,49203,yes
2020,49204,yes
2020,49205,yes
2020,49215,yes
2020,49220,yes
2020,49250,yes
2020,49255,yes
2020,49320,yes
2020,49321,yes
2020,49322,yes
2020,49323,yes
2020,49324,yes
2020,49325,yes
2020,49329,yes
2020,49402,yes
2020,49405,yes
2020,49406,yes
2020,49407,yes
2020,49418,yes
2020,49419,yes
2020,49421,yes
2020,49422,yes
2020,49423,yes
2020,49425,yes
2020,49426,yes
2020,49428,yes
2020,49429,yes
2020,49436,yes
2020,49440,yes
2020,49441,yes
2020,49442,yes
2020,49446,yes
2020,49450,yes
2020,49451,yes
2020,49452,yes
2020,49460,yes
2020,49491,yes
2020,49492,yes
2020,49495,yes
2020,49496,yes
2020,49500,yes
2020,49501,yes
2020,49505,yes
2020,49507,yes
2020,49520,yes
2020,49521,yes
2020,49525,yes
2020,49540,yes
2020,49550,yes
2020,49553,yes
2020,49555,yes
2020,49557,yes
2020,49560,yes
2020,49561,yes
2020,49565,yes
2020,49566,yes
2020,49570,yes
2020,49572,yes
2020,49580,yes
2020,49582,yes
2020,49585,yes
2020,49587,yes
2020,49590,yes
2020,49600,yes
2020,49605,yes
2020,49606,yes
2020,49610,yes
2020,49611,yes
2020,49650,yes
2020,49651,yes
2020,49652,yes
2020,49653,yes
2020,49654,yes
2020,49655,yes
2020,49656,yes
2020,49657,yes
2020,49659,yes
2020,49900,yes
2020,49904,yes
2020,49906,yes
2020,49999,yes
2020,50010,yes
2020,50020,yes
2020,50040,yes
2020,50045,yes
2020,50060,yes
2020,50065,yes
2020,50070,yes
2020,50075,yes
2020,50080,yes
2020,50081,yes
2020,50100,yes
2020,50120,yes
2020,50125,yes
2020,50130,yes
2020,50135,yes
2020,50220,yes
2020,50225,yes
2020,50230,yes
2020,50234,yes
2020,50236,yes
2020,50240,yes
2020,50250,yes
2020,50280,yes
2020,50290,yes
2020,50320,yes
2020,50340,yes
2020,50360,yes
2020,50365,yes
2020,50370,yes
2020,50380,yes
2020,50382,yes
2020,50384,yes
2020,50385,yes
2020,50386,yes
2020,50387,yes
2020,50389,yes
2020,50390,yes
2020,50391,yes
2020,50396,yes
2020,50400,yes
2020,50405,yes
2020,50432,yes
2020,50433,yes
2020,50434,yes
2020,50435,yes
2020,50436,yes
2020,50437,yes
2020,50500,yes
2020,50520,yes
2020,50525,yes
2020,50526,yes
2020,50540,yes
2020,50541,yes
2020,50542,yes
2020,50543,yes
2020,50544,yes
2020,50545,yes
2020,50546,yes
2020,50547,yes
2020,50548,yes
2020,50549,yes
2020,50551,yes
2020,50553,yes
2020,50555,yes
2020,50557,yes
2020,50561,yes
2020,50562,yes
2020,50570,yes
2020,50572,yes
2020,50574,yes
2020,50575,yes
2020,50576,yes
2020,50580,yes
2020,50590,yes
2020,50592,yes
2020,50593,yes
2020,50600,yes
2020,50605,yes
2020,50610,yes
2020,50620,yes
2020,50630,yes
2020,50650,yes
2020,50660,yes
2020,50686,yes
2020,50688,yes
2020,50693,yes
2020,50694,yes
2020,50695,yes
2020,50700,yes
2020,50715,yes
2020,50722,yes
2020,50725,yes
2020,50727,yes
2020,50728,yes
2020,50740,yes
2020,50750,yes
2020,50760,yes
2020,50770,yes
2020,50780,yes
2020,50782,yes
2020,50783,yes
2020,50785,yes
2020,50800,yes
2020,50810,yes
2020,50815,yes
2020,50820,yes
2020,50825,yes
2020,50830,yes
2020,50840,yes
2020,50845,yes
2020,50860,yes
2020,50900,yes
2020,50920,yes
2020,50930,yes
2020,50940,yes
2020,50945,yes
2020,50947,yes
2020,50948,yes
2020,50949,yes
2020,50951,yes
2020,50953,yes
2020,50955,yes
2020,50957,yes
2020,50961,yes
2020,50970,yes
2020,50972,yes
2020,50974,yes
2020,50976,yes
2020,50980,yes
2020,51020,yes
2020,51030,yes
2020,51040,yes
2020,51045,yes
2020,51050,yes
2020,51060,yes
2020,51065,yes
2020,51080,yes
2020,51100,yes
2020,51101,yes
2020,51102,yes
2020,51500,yes
2020,51520,yes
2020,51525,yes
2020,51530,yes
2020,51535,yes
2020,51550,yes
2020,51555,yes
2020,51565,yes
2020,51570,yes
2020,51575,yes
2020,51580,yes
2020,51585,yes
2020,51590,yes
2020,51595,yes
2020,51596,yes
2020,51597,yes
2020,51700,yes
2020,51701,yes
2020,51702,yes
2020,51703,yes
2020,51705,yes
2020,51710,yes
2020,51715,yes
2020,51720,yes
2020,51725,yes
2020,51726,yes
2020,51727,yes
2020,51728,yes
2020,51729,yes
2020,51736,yes
2020,51741,yes
2020,51784,yes
2020,51785,yes
2020,51792,yes
2020,51798,yes
2020,51800,yes
2020,51820,yes
2020,51840,yes
2020,51841,yes
2020,51845,yes
2020,51860,yes
2020,51865,yes
2020,51880,yes
2020,51900,yes
2020,51920,yes
2020,51925,yes
2020,51940,yes
2020,51960,yes
2020,51980,yes
2020,51990,yes
2020,51992,yes
2020,51999,yes
2020,52000,yes
2020,52001,yes
2020,52005,yes
2020,52007,yes
2020,52010,yes
2020,52204,yes
2020,52214,yes
2020,52224,yes
2020,52234,yes
2020,52235,yes
2020,52240,yes
2020,52250,yes
2020,52260,yes
2020,52265,yes
2020,52270,yes
2020,52275,yes
2020,52276,yes
2020,52277,yes
2020,52281,yes
2020,52282,yes
2020,52283,yes
2020,52285,yes
2020,52287,yes
2020,52290,yes
2020,52300,yes
2020,52301,yes
2020,52305,yes
2020,52310,yes
2020,52315,yes
2020,52317,yes
2020,52318,yes
2020,52320,yes
2020,52325,yes
2020,52327,yes
2020,52330,yes
2020,52332,yes
2020,52334,yes
2020,52341,yes
2020,52342,yes
2020,52343,yes
2020,52344,yes
2020,52345,yes
2020,52346,yes
2020,52351,yes
2020,52352,yes
2020,52353,yes
2020,52354,yes
2020,52355,yes
2020,52356,yes
2020,52400,yes
2020,52402,yes
2020,52441,yes
2020,52450,yes
2020,52500,yes
2020,52601,yes
2020,52630,yes
2020,52640,yes
2020,52647,yes
2020,52648,yes
2020,52649,yes
2020,52700,yes
2020,53000,yes
2020,53010,yes
2020,53020,yes
2020,53025,yes
2020,53040,yes
2020,53060,yes
2020,53080,yes
2020,53085,yes
2020,53210,yes
2020,53215,yes
2020,53220,yes
2020,53230,yes
2020,53235,yes
2020,53240,yes
2020,53250,yes
2020,53260,yes
2020,53265,yes
2020,53270,yes
2020,53275,yes
2020,53400,yes
2020,53405,yes
2020,53410,yes
2020,53415,yes
2020,53420,yes
2020,53425,yes
2020,53430,yes
2020,53431,yes
2020,53440,yes
2020,53442,yes
2020,53444,yes
2020,53445,yes
2020,53446,yes
2020,53447,yes
2020,53448,yes
2020,53449,yes
2020,53450,yes
2020,53460,yes
2020,53500,yes
2020,53502,yes
2020,53505,yes
2020,53510,yes
2020,53515,yes
2020,53520,yes
2020,53600,yes
2020,53601,yes
2020,53605,yes
2020,53620,yes
2020,53621,yes
2020,53660,yes
