icd10,edcnnpa,edcnpa,epct,noner,injury,psych,alcohol,drug
S42023D,0,0,0,0,1,0,0,0
S42023G,0,0,0,0,1,0,0,0
S42023S,0,0,0,0,1,0,0,0
S42024A,0,0,0,0,1,0,0,0
S42024B,0,0,0,0,1,0,0,0
S42024D,0,0,0,0,1,0,0,0
S42024G,0,0,0,0,1,0,0,0
S42024S,0,0,0,0,1,0,0,0
S42025A,0,0,0,0,1,0,0,0
S42025B,0,0,0,0,1,0,0,0
S42025D,0,0,0,0,1,0,0,0
S42025G,0,0,0,0,1,0,0,0
S42025S,0,0,0,0,1,0,0,0
S42026A,0,0,0,0,1,0,0,0
S42026B,0,0,0,0,1,0,0,0
S42026D,0,0,0,0,1,0,0,0
S42026G,0,0,0,0,1,0,0,0
S42026S,0,0,0,0,1,0,0,0
S42031A,0,0,0,0,1,0,0,0
S42031B,0,0,0,0,1,0,0,0
S42031D,0,0,0,0,1,0,0,0
S42031G,0,0,0,0,1,0,0,0
S42031S,0,0,0,0,1,0,0,0
S42032A,0,0,0,0,1,0,0,0
S42032B,0,0,0,0,1,0,0,0
S42032D,0,0,0,0,1,0,0,0
S42032G,0,0,0,0,1,0,0,0
S42032S,0,0,0,0,1,0,0,0
S42033A,0,0,0,0,1,0,0,0
S42033B,0,0,0,0,1,0,0,0
S42033D,0,0,0,0,1,0,0,0
S42033G,0,0,0,0,1,0,0,0
S42033S,0,0,0,0,1,0,0,0
S42034A,0,0,0,0,1,0,0,0
S42034B,0,0,0,0,1,0,0,0
S42034D,0,0,0,0,1,0,0,0
S42034G,0,0,0,0,1,0,0,0
S42034S,0,0,0,0,1,0,0,0
S42035A,0,0,0,0,1,0,0,0
S42035B,0,0,0,0,1,0,0,0
S42035D,0,0,0,0,1,0,0,0
S42035G,0,0,0,0,1,0,0,0
S42035S,0,0,0,0,1,0,0,0
S42036A,0,0,0,0,1,0,0,0
S42036B,0,0,0,0,1,0,0,0
S42036D,0,0,0,0,1,0,0,0
S42036G,0,0,0,0,1,0,0,0
S42036S,0,0,0,0,1,0,0,0
S42101A,0,0,0,0,1,0,0,0
S42101B,0,0,0,0,1,0,0,0
S42101D,0,0,0,0,1,0,0,0
S42101G,0,0,0,0,1,0,0,0
S42101S,0,0,0,0,1,0,0,0
S42102A,0,0,0,0,1,0,0,0
S42102B,0,0,0,0,1,0,0,0
S42102D,0,0,0,0,1,0,0,0
S42102G,0,0,0,0,1,0,0,0
S42102S,0,0,0,0,1,0,0,0
S42109A,0,0,0,0,1,0,0,0
S42109B,0,0,0,0,1,0,0,0
S42109D,0,0,0,0,1,0,0,0
S42109G,0,0,0,0,1,0,0,0
S42109S,0,0,0,0,1,0,0,0
S42111A,0,0,0,0,1,0,0,0
S42111B,0,0,0,0,1,0,0,0
S42111D,0,0,0,0,1,0,0,0
S42111G,0,0,0,0,1,0,0,0
S42111S,0,0,0,0,1,0,0,0
S42112A,0,0,0,0,1,0,0,0
S42112B,0,0,0,0,1,0,0,0
S42112D,0,0,0,0,1,0,0,0
S42112G,0,0,0,0,1,0,0,0
S42112S,0,0,0,0,1,0,0,0
S42113A,0,0,0,0,1,0,0,0
S42113B,0,0,0,0,1,0,0,0
S42113D,0,0,0,0,1,0,0,0
S42113G,0,0,0,0,1,0,0,0
S42113S,0,0,0,0,1,0,0,0
S42114A,0,0,0,0,1,0,0,0
S42114B,0,0,0,0,1,0,0,0
S42114D,0,0,0,0,1,0,0,0
S42114G,0,0,0,0,1,0,0,0
S42114S,0,0,0,0,1,0,0,0
S42115A,0,0,0,0,1,0,0,0
S42115B,0,0,0,0,1,0,0,0
S42115D,0,0,0,0,1,0,0,0
S42115G,0,0,0,0,1,0,0,0
S42115S,0,0,0,0,1,0,0,0
S42116A,0,0,0,0,1,0,0,0
S42116B,0,0,0,0,1,0,0,0
S42116D,0,0,0,0,1,0,0,0
S42116G,0,0,0,0,1,0,0,0
S42116S,0,0,0,0,1,0,0,0
S42121A,0,0,0,0,1,0,0,0
S42121B,0,0,0,0,1,0,0,0
S42121D,0,0,0,0,1,0,0,0
S42121G,0,0,0,0,1,0,0,0
S42121S,0,0,0,0,1,0,0,0
S42122A,0,0,0,0,1,0,0,0
S42122B,0,0,0,0,1,0,0,0
S42122D,0,0,0,0,1,0,0,0
S42122G,0,0,0,0,1,0,0,0
S42122S,0,0,0,0,1,0,0,0
S42123A,0,0,0,0,1,0,0,0
S42123B,0,0,0,0,1,0,0,0
S42123D,0,0,0,0,1,0,0,0
S42123G,0,0,0,0,1,0,0,0
S42123S,0,0,0,0,1,0,0,0
S42124A,0,0,0,0,1,0,0,0
S42124B,0,0,0,0,1,0,0,0
S42124D,0,0,0,0,1,0,0,0
S42124G,0,0,0,0,1,0,0,0
S42124S,0,0,0,0,1,0,0,0
S42125A,0,0,0,0,1,0,0,0
S42125B,0,0,0,0,1,0,0,0
S42125D,0,0,0,0,1,0,0,0
S42125G,0,0,0,0,1,0,0,0
S42125S,0,0,0,0,1,0,0,0
S42126A,0,0,0,0,1,0,0,0
S42126B,0,0,0,0,1,0,0,0
S42126D,0,0,0,0,1,0,0,0
S42126G,0,0,0,0,1,0,0,0
S42126S,0,0,0,0,1,0,0,0
S42131A,0,0,0,0,1,0,0,0
S42131B,0,0,0,0,1,0,0,0
S42131D,0,0,0,0,1,0,0,0
S42131G,0,0,0,0,1,0,0,0
S42131S,0,0,0,0,1,0,0,0
S42132A,0,0,0,0,1,0,0,0
S42132B,0,0,0,0,1,0,0,0
S42132D,0,0,0,0,1,0,0,0
S42132G,0,0,0,0,1,0,0,0
S42132S,0,0,0,0,1,0,0,0
S42133A,0,0,0,0,1,0,0,0
S42133B,0,0,0,0,1,0,0,0
S42133D,0,0,0,0,1,0,0,0
S42133G,0,0,0,0,1,0,0,0
S42133S,0,0,0,0,1,0,0,0
S42134A,0,0,0,0,1,0,0,0
S42134B,0,0,0,0,1,0,0,0
S42134D,0,0,0,0,1,0,0,0
S42134G,0,0,0,0,1,0,0,0
S42134S,0,0,0,0,1,0,0,0
S42135A,0,0,0,0,1,0,0,0
S42135B,0,0,0,0,1,0,0,0
S42135D,0,0,0,0,1,0,0,0
S42135G,0,0,0,0,1,0,0,0
S42135S,0,0,0,0,1,0,0,0
S42136A,0,0,0,0,1,0,0,0
S42136B,0,0,0,0,1,0,0,0
S42136D,0,0,0,0,1,0,0,0
S42136G,0,0,0,0,1,0,0,0
S42136S,0,0,0,0,1,0,0,0
S42141A,0,0,0,0,1,0,0,0
S42141B,0,0,0,0,1,0,0,0
S42141D,0,0,0,0,1,0,0,0
S42141G,0,0,0,0,1,0,0,0
S42141S,0,0,0,0,1,0,0,0
S42142A,0,0,0,0,1,0,0,0
S42142B,0,0,0,0,1,0,0,0
S42142D,0,0,0,0,1,0,0,0
S42142G,0,0,0,0,1,0,0,0
S42142S,0,0,0,0,1,0,0,0
S42143A,0,0,0,0,1,0,0,0
S42143B,0,0,0,0,1,0,0,0
S42143D,0,0,0,0,1,0,0,0
S42143G,0,0,0,0,1,0,0,0
S42143S,0,0,0,0,1,0,0,0
S42144A,0,0,0,0,1,0,0,0
S42144B,0,0,0,0,1,0,0,0
S42144D,0,0,0,0,1,0,0,0
S42144G,0,0,0,0,1,0,0,0
S42144S,0,0,0,0,1,0,0,0
S42145A,0,0,0,0,1,0,0,0
S42145B,0,0,0,0,1,0,0,0
S42145D,0,0,0,0,1,0,0,0
S42145G,0,0,0,0,1,0,0,0
S42145S,0,0,0,0,1,0,0,0
S42146A,0,0,0,0,1,0,0,0
S42146B,0,0,0,0,1,0,0,0
S42146D,0,0,0,0,1,0,0,0
S42146G,0,0,0,0,1,0,0,0
S42146S,0,0,0,0,1,0,0,0
S42151A,0,0,0,0,1,0,0,0
S42151B,0,0,0,0,1,0,0,0
S42151D,0,0,0,0,1,0,0,0
S42151G,0,0,0,0,1,0,0,0
S42151S,0,0,0,0,1,0,0,0
S42152A,0,0,0,0,1,0,0,0
S42152B,0,0,0,0,1,0,0,0
S42152D,0,0,0,0,1,0,0,0
S42152G,0,0,0,0,1,0,0,0
S42152S,0,0,0,0,1,0,0,0
S42153A,0,0,0,0,1,0,0,0
S42153B,0,0,0,0,1,0,0,0
S42153D,0,0,0,0,1,0,0,0
S42153G,0,0,0,0,1,0,0,0
S42153S,0,0,0,0,1,0,0,0
S42154A,0,0,0,0,1,0,0,0
S42154B,0,0,0,0,1,0,0,0
S42154D,0,0,0,0,1,0,0,0
S42154G,0,0,0,0,1,0,0,0
S42154S,0,0,0,0,1,0,0,0
S42155A,0,0,0,0,1,0,0,0
S42155B,0,0,0,0,1,0,0,0
S42155D,0,0,0,0,1,0,0,0
S42155G,0,0,0,0,1,0,0,0
S42155S,0,0,0,0,1,0,0,0
S42156A,0,0,0,0,1,0,0,0
S42156B,0,0,0,0,1,0,0,0
S42156D,0,0,0,0,1,0,0,0
S42156G,0,0,0,0,1,0,0,0
S42156S,0,0,0,0,1,0,0,0
S42191A,0,0,0,0,1,0,0,0
S42191B,0,0,0,0,1,0,0,0
S42191D,0,0,0,0,1,0,0,0
S42191G,0,0,0,0,1,0,0,0
S42191S,0,0,0,0,1,0,0,0
S42192A,0,0,0,0,1,0,0,0
S42192B,0,0,0,0,1,0,0,0
S42192D,0,0,0,0,1,0,0,0
S42192G,0,0,0,0,1,0,0,0
S42192S,0,0,0,0,1,0,0,0
S42199A,0,0,0,0,1,0,0,0
S42199B,0,0,0,0,1,0,0,0
S42199D,0,0,0,0,1,0,0,0
S42199G,0,0,0,0,1,0,0,0
S42199S,0,0,0,0,1,0,0,0
S42201A,0,0,0,0,1,0,0,0
S42201B,0,0,0,0,1,0,0,0
S42201D,0,0,0,0,1,0,0,0
S42201G,0,0,0,0,1,0,0,0
S42201S,0,0,0,0,1,0,0,0
S42202A,0,0,0,0,1,0,0,0
S42202B,0,0,0,0,1,0,0,0
S42202D,0,0,0,0,1,0,0,0
S42202G,0,0,0,0,1,0,0,0
S42202S,0,0,0,0,1,0,0,0
S42209A,0,0,0,0,1,0,0,0
S42209B,0,0,0,0,1,0,0,0
S42209D,0,0,0,0,1,0,0,0
S42209G,0,0,0,0,1,0,0,0
S42209S,0,0,0,0,1,0,0,0
S42211A,0,0,0,0,1,0,0,0
S42211B,0,0,0,0,1,0,0,0
S42211D,0,0,0,0,1,0,0,0
S42211G,0,0,0,0,1,0,0,0
S42211S,0,0,0,0,1,0,0,0
S42212A,0,0,0,0,1,0,0,0
S42212B,0,0,0,0,1,0,0,0
S42212D,0,0,0,0,1,0,0,0
S42212G,0,0,0,0,1,0,0,0
S42212S,0,0,0,0,1,0,0,0
S42213A,0,0,0,0,1,0,0,0
S42213B,0,0,0,0,1,0,0,0
S42213D,0,0,0,0,1,0,0,0
S42213G,0,0,0,0,1,0,0,0
S42213S,0,0,0,0,1,0,0,0
S42214A,0,0,0,0,1,0,0,0
S42214B,0,0,0,0,1,0,0,0
S42214D,0,0,0,0,1,0,0,0
S42214G,0,0,0,0,1,0,0,0
S42214S,0,0,0,0,1,0,0,0
S42215A,0,0,0,0,1,0,0,0
S42215B,0,0,0,0,1,0,0,0
S42215D,0,0,0,0,1,0,0,0
S42215G,0,0,0,0,1,0,0,0
S42215S,0,0,0,0,1,0,0,0
S42216A,0,0,0,0,1,0,0,0
S42216B,0,0,0,0,1,0,0,0
S42216D,0,0,0,0,1,0,0,0
S42216G,0,0,0,0,1,0,0,0
S42216S,0,0,0,0,1,0,0,0
S42221A,0,0,0,0,1,0,0,0
S42221B,0,0,0,0,1,0,0,0
S42221D,0,0,0,0,1,0,0,0
S42221G,0,0,0,0,1,0,0,0
S42221S,0,0,0,0,1,0,0,0
S42222A,0,0,0,0,1,0,0,0
S42222B,0,0,0,0,1,0,0,0
S42222D,0,0,0,0,1,0,0,0
S42222G,0,0,0,0,1,0,0,0
S42222S,0,0,0,0,1,0,0,0
S42223A,0,0,0,0,1,0,0,0
S42223B,0,0,0,0,1,0,0,0
S42223D,0,0,0,0,1,0,0,0
S42223G,0,0,0,0,1,0,0,0
S42223S,0,0,0,0,1,0,0,0
S42224A,0,0,0,0,1,0,0,0
S42224B,0,0,0,0,1,0,0,0
S42224D,0,0,0,0,1,0,0,0
S42224G,0,0,0,0,1,0,0,0
S42224S,0,0,0,0,1,0,0,0
S42225A,0,0,0,0,1,0,0,0
S42225B,0,0,0,0,1,0,0,0
S42225D,0,0,0,0,1,0,0,0
S42225G,0,0,0,0,1,0,0,0
S42225S,0,0,0,0,1,0,0,0
S42226A,0,0,0,0,1,0,0,0
S42226B,0,0,0,0,1,0,0,0
S42226D,0,0,0,0,1,0,0,0
S42226G,0,0,0,0,1,0,0,0
S42226S,0,0,0,0,1,0,0,0
S42231A,0,0,0,0,1,0,0,0
S42231B,0,0,0,0,1,0,0,0
S42231D,0,0,0,0,1,0,0,0
S42231G,0,0,0,0,1,0,0,0
S42231S,0,0,0,0,1,0,0,0
S42232A,0,0,0,0,1,0,0,0
S42232B,0,0,0,0,1,0,0,0
S42232D,0,0,0,0,1,0,0,0
S42232G,0,0,0,0,1,0,0,0
S42232S,0,0,0,0,1,0,0,0
S42239A,0,0,0,0,1,0,0,0
S42239B,0,0,0,0,1,0,0,0
S42239D,0,0,0,0,1,0,0,0
S42239G,0,0,0,0,1,0,0,0
S42239S,0,0,0,0,1,0,0,0
S42241A,0,0,0,0,1,0,0,0
S42241B,0,0,0,0,1,0,0,0
S42241D,0,0,0,0,1,0,0,0
S42241G,0,0,0,0,1,0,0,0
S42241S,0,0,0,0,1,0,0,0
S42242A,0,0,0,0,1,0,0,0
S42242B,0,0,0,0,1,0,0,0
S42242D,0,0,0,0,1,0,0,0
S42242G,0,0,0,0,1,0,0,0
S42242S,0,0,0,0,1,0,0,0
S42249A,0,0,0,0,1,0,0,0
S42249B,0,0,0,0,1,0,0,0
S42249D,0,0,0,0,1,0,0,0
S42249G,0,0,0,0,1,0,0,0
S42249S,0,0,0,0,1,0,0,0
S42251A,0,0,0,0,1,0,0,0
S42251B,0,0,0,0,1,0,0,0
S42251D,0,0,0,0,1,0,0,0
S42251G,0,0,0,0,1,0,0,0
S42251S,0,0,0,0,1,0,0,0
S42252A,0,0,0,0,1,0,0,0
S42252B,0,0,0,0,1,0,0,0
S42252D,0,0,0,0,1,0,0,0
S42252G,0,0,0,0,1,0,0,0
S42252S,0,0,0,0,1,0,0,0
S42253A,0,0,0,0,1,0,0,0
S42253B,0,0,0,0,1,0,0,0
S42253D,0,0,0,0,1,0,0,0
S42253G,0,0,0,0,1,0,0,0
S42253S,0,0,0,0,1,0,0,0
S42254A,0,0,0,0,1,0,0,0
S42254B,0,0,0,0,1,0,0,0
S42254D,0,0,0,0,1,0,0,0
S42254G,0,0,0,0,1,0,0,0
S42254S,0,0,0,0,1,0,0,0
S42255A,0,0,0,0,1,0,0,0
S42255B,0,0,0,0,1,0,0,0
S42255D,0,0,0,0,1,0,0,0
S42255G,0,0,0,0,1,0,0,0
S42255S,0,0,0,0,1,0,0,0
S42256A,0,0,0,0,1,0,0,0
S42256B,0,0,0,0,1,0,0,0
S42256D,0,0,0,0,1,0,0,0
S42256G,0,0,0,0,1,0,0,0
S42256S,0,0,0,0,1,0,0,0
S42261A,0,0,0,0,1,0,0,0
S42261B,0,0,0,0,1,0,0,0
S42261D,0,0,0,0,1,0,0,0
S42261G,0,0,0,0,1,0,0,0
S42261S,0,0,0,0,1,0,0,0
S42262A,0,0,0,0,1,0,0,0
S42262B,0,0,0,0,1,0,0,0
S42262D,0,0,0,0,1,0,0,0
S42262G,0,0,0,0,1,0,0,0
S42262S,0,0,0,0,1,0,0,0
S42263A,0,0,0,0,1,0,0,0
S42263B,0,0,0,0,1,0,0,0
S42263D,0,0,0,0,1,0,0,0
S42263G,0,0,0,0,1,0,0,0
S42263S,0,0,0,0,1,0,0,0
S42264A,0,0,0,0,1,0,0,0
S42264B,0,0,0,0,1,0,0,0
S42264D,0,0,0,0,1,0,0,0
S42264G,0,0,0,0,1,0,0,0
S42264S,0,0,0,0,1,0,0,0
S42265A,0,0,0,0,1,0,0,0
S42265B,0,0,0,0,1,0,0,0
S42265D,0,0,0,0,1,0,0,0
S42265G,0,0,0,0,1,0,0,0
S42265S,0,0,0,0,1,0,0,0
S42266A,0,0,0,0,1,0,0,0
S42266B,0,0,0,0,1,0,0,0
S42266D,0,0,0,0,1,0,0,0
S42266G,0,0,0,0,1,0,0,0
S42266S,0,0,0,0,1,0,0,0
S42271A,0,0,0,0,1,0,0,0
S42271D,0,0,0,0,1,0,0,0
S42271G,0,0,0,0,1,0,0,0
S42271S,0,0,0,0,1,0,0,0
S42272A,0,0,0,0,1,0,0,0
S42272D,0,0,0,0,1,0,0,0
S42272G,0,0,0,0,1,0,0,0
S42272S,0,0,0,0,1,0,0,0
S42279A,0,0,0,0,1,0,0,0
S42279D,0,0,0,0,1,0,0,0
S42279G,0,0,0,0,1,0,0,0
S42279S,0,0,0,0,1,0,0,0
S42291A,0,0,0,0,1,0,0,0
S42291B,0,0,0,0,1,0,0,0
S42291D,0,0,0,0,1,0,0,0
S42291G,0,0,0,0,1,0,0,0
S42291S,0,0,0,0,1,0,0,0
S42292A,0,0,0,0,1,0,0,0
S42292B,0,0,0,0,1,0,0,0
S42292D,0,0,0,0,1,0,0,0
S42292G,0,0,0,0,1,0,0,0
S42292S,0,0,0,0,1,0,0,0
S42293A,0,0,0,0,1,0,0,0
S42293B,0,0,0,0,1,0,0,0
S42293D,0,0,0,0,1,0,0,0
S42293G,0,0,0,0,1,0,0,0
S42293S,0,0,0,0,1,0,0,0
S42294A,0,0,0,0,1,0,0,0
S42294B,0,0,0,0,1,0,0,0
S42294D,0,0,0,0,1,0,0,0
S42294G,0,0,0,0,1,0,0,0
S42294S,0,0,0,0,1,0,0,0
S42295A,0,0,0,0,1,0,0,0
S42295B,0,0,0,0,1,0,0,0
S42295D,0,0,0,0,1,0,0,0
S42295G,0,0,0,0,1,0,0,0
S42295S,0,0,0,0,1,0,0,0
S42296A,0,0,0,0,1,0,0,0
S42296B,0,0,0,0,1,0,0,0
S42296D,0,0,0,0,1,0,0,0
S42296G,0,0,0,0,1,0,0,0
S42296S,0,0,0,0,1,0,0,0
S42301A,0,0,0,0,1,0,0,0
S42301B,0,0,0,0,1,0,0,0
S42301D,0,0,0,0,1,0,0,0
S42301G,0,0,0,0,1,0,0,0
S42301S,0,0,0,0,1,0,0,0
S42302A,0,0,0,0,1,0,0,0
S42302B,0,0,0,0,1,0,0,0
S42302D,0,0,0,0,1,0,0,0
S42302G,0,0,0,0,1,0,0,0
S42302S,0,0,0,0,1,0,0,0
S42309A,0,0,0,0,1,0,0,0
S42309B,0,0,0,0,1,0,0,0
S42309D,0,0,0,0,1,0,0,0
S42309G,0,0,0,0,1,0,0,0
S42309S,0,0,0,0,1,0,0,0
S42311A,0,0,0,0,1,0,0,0
S42311D,0,0,0,0,1,0,0,0
S42311G,0,0,0,0,1,0,0,0
S42311S,0,0,0,0,1,0,0,0
S42312A,0,0,0,0,1,0,0,0
S42312D,0,0,0,0,1,0,0,0
S42312G,0,0,0,0,1,0,0,0
S42312S,0,0,0,0,1,0,0,0
S42319A,0,0,0,0,1,0,0,0
S42319D,0,0,0,0,1,0,0,0
S42319G,0,0,0,0,1,0,0,0
S42319S,0,0,0,0,1,0,0,0
S42321A,0,0,0,0,1,0,0,0
S42321B,0,0,0,0,1,0,0,0
S42321D,0,0,0,0,1,0,0,0
S42321G,0,0,0,0,1,0,0,0
S42321S,0,0,0,0,1,0,0,0
S42322A,0,0,0,0,1,0,0,0
S42322B,0,0,0,0,1,0,0,0
S42322D,0,0,0,0,1,0,0,0
S42322G,0,0,0,0,1,0,0,0
S42322S,0,0,0,0,1,0,0,0
S42323A,0,0,0,0,1,0,0,0
S42323B,0,0,0,0,1,0,0,0
S42323D,0,0,0,0,1,0,0,0
S42323G,0,0,0,0,1,0,0,0
S42323S,0,0,0,0,1,0,0,0
S42324A,0,0,0,0,1,0,0,0
S42324B,0,0,0,0,1,0,0,0
S42324D,0,0,0,0,1,0,0,0
S42324G,0,0,0,0,1,0,0,0
S42324S,0,0,0,0,1,0,0,0
S42325A,0,0,0,0,1,0,0,0
S42325B,0,0,0,0,1,0,0,0
S42325D,0,0,0,0,1,0,0,0
S42325G,0,0,0,0,1,0,0,0
S42325S,0,0,0,0,1,0,0,0
S42326A,0,0,0,0,1,0,0,0
S42326B,0,0,0,0,1,0,0,0
S42326D,0,0,0,0,1,0,0,0
S42326G,0,0,0,0,1,0,0,0
S42326S,0,0,0,0,1,0,0,0
S42331A,0,0,0,0,1,0,0,0
S42331B,0,0,0,0,1,0,0,0
S42331D,0,0,0,0,1,0,0,0
S42331G,0,0,0,0,1,0,0,0
S42331S,0,0,0,0,1,0,0,0
S42332A,0,0,0,0,1,0,0,0
S42332B,0,0,0,0,1,0,0,0
S42332D,0,0,0,0,1,0,0,0
S42332G,0,0,0,0,1,0,0,0
S42332S,0,0,0,0,1,0,0,0
S42333A,0,0,0,0,1,0,0,0
S42333B,0,0,0,0,1,0,0,0
S42333D,0,0,0,0,1,0,0,0
S42333G,0,0,0,0,1,0,0,0
S42333S,0,0,0,0,1,0,0,0
S42334A,0,0,0,0,1,0,0,0
S42334B,0,0,0,0,1,0,0,0
S42334D,0,0,0,0,1,0,0,0
S42334G,0,0,0,0,1,0,0,0
S42334S,0,0,0,0,1,0,0,0
S42335A,0,0,0,0,1,0,0,0
S42335B,0,0,0,0,1,0,0,0
S42335D,0,0,0,0,1,0,0,0
S42335G,0,0,0,0,1,0,0,0
S42335S,0,0,0,0,1,0,0,0
S42336A,0,0,0,0,1,0,0,0
S42336B,0,0,0,0,1,0,0,0
S42336D,0,0,0,0,1,0,0,0
S42336G,0,0,0,0,1,0,0,0
S42336S,0,0,0,0,1,0,0,0
S42341A,0,0,0,0,1,0,0,0
S42341B,0,0,0,0,1,0,0,0
S42341D,0,0,0,0,1,0,0,0
S42341G,0,0,0,0,1,0,0,0
S42341S,0,0,0,0,1,0,0,0
S42342A,0,0,0,0,1,0,0,0
S42342B,0,0,0,0,1,0,0,0
S42342D,0,0,0,0,1,0,0,0
S42342G,0,0,0,0,1,0,0,0
S42342S,0,0,0,0,1,0,0,0
S42343A,0,0,0,0,1,0,0,0
S42343B,0,0,0,0,1,0,0,0
S42343D,0,0,0,0,1,0,0,0
S42343G,0,0,0,0,1,0,0,0
S42343S,0,0,0,0,1,0,0,0
S42344A,0,0,0,0,1,0,0,0
S42344B,0,0,0,0,1,0,0,0
S42344D,0,0,0,0,1,0,0,0
S42344G,0,0,0,0,1,0,0,0
S42344S,0,0,0,0,1,0,0,0
S42345A,0,0,0,0,1,0,0,0
S42345B,0,0,0,0,1,0,0,0
S42345D,0,0,0,0,1,0,0,0
S42345G,0,0,0,0,1,0,0,0
S42345S,0,0,0,0,1,0,0,0
S42346A,0,0,0,0,1,0,0,0
S42346B,0,0,0,0,1,0,0,0
S42346D,0,0,0,0,1,0,0,0
S42346G,0,0,0,0,1,0,0,0
S42346S,0,0,0,0,1,0,0,0
S42351A,0,0,0,0,1,0,0,0
S42351B,0,0,0,0,1,0,0,0
S42351D,0,0,0,0,1,0,0,0
S42351G,0,0,0,0,1,0,0,0
S42351S,0,0,0,0,1,0,0,0
S42352A,0,0,0,0,1,0,0,0
S42352B,0,0,0,0,1,0,0,0
S42352D,0,0,0,0,1,0,0,0
S42352G,0,0,0,0,1,0,0,0
S42352S,0,0,0,0,1,0,0,0
S42353A,0,0,0,0,1,0,0,0
S42353B,0,0,0,0,1,0,0,0
S42353D,0,0,0,0,1,0,0,0
S42353G,0,0,0,0,1,0,0,0
S42353S,0,0,0,0,1,0,0,0
S42354A,0,0,0,0,1,0,0,0
S42354B,0,0,0,0,1,0,0,0
S42354D,0,0,0,0,1,0,0,0
S42354G,0,0,0,0,1,0,0,0
S42354S,0,0,0,0,1,0,0,0
S42355A,0,0,0,0,1,0,0,0
S42355B,0,0,0,0,1,0,0,0
S42355D,0,0,0,0,1,0,0,0
S42355G,0,0,0,0,1,0,0,0
S42355S,0,0,0,0,1,0,0,0
S42356A,0,0,0,0,1,0,0,0
S42356B,0,0,0,0,1,0,0,0
S42356D,0,0,0,0,1,0,0,0
S42356G,0,0,0,0,1,0,0,0
S42356S,0,0,0,0,1,0,0,0
S42361A,0,0,0,0,1,0,0,0
S42361B,0,0,0,0,1,0,0,0
S42361D,0,0,0,0,1,0,0,0
S42361G,0,0,0,0,1,0,0,0
S42361S,0,0,0,0,1,0,0,0
S42362A,0,0,0,0,1,0,0,0
S42362B,0,0,0,0,1,0,0,0
S42362D,0,0,0,0,1,0,0,0
S42362G,0,0,0,0,1,0,0,0
S42362S,0,0,0,0,1,0,0,0
S42363A,0,0,0,0,1,0,0,0
S42363B,0,0,0,0,1,0,0,0
S42363D,0,0,0,0,1,0,0,0
S42363G,0,0,0,0,1,0,0,0
S42363S,0,0,0,0,1,0,0,0
S42364A,0,0,0,0,1,0,0,0
S42364B,0,0,0,0,1,0,0,0
S42364D,0,0,0,0,1,0,0,0
S42364G,0,0,0,0,1,0,0,0
S42364S,0,0,0,0,1,0,0,0
S42365A,0,0,0,0,1,0,0,0
S42365B,0,0,0,0,1,0,0,0
S42365D,0,0,0,0,1,0,0,0
S42365G,0,0,0,0,1,0,0,0
S42365S,0,0,0,0,1,0,0,0
S42366A,0,0,0,0,1,0,0,0
S42366B,0,0,0,0,1,0,0,0
S42366D,0,0,0,0,1,0,0,0
S42366G,0,0,0,0,1,0,0,0
S42366S,0,0,0,0,1,0,0,0
S42391A,0,0,0,0,1,0,0,0
S42391B,0,0,0,0,1,0,0,0
S42391D,0,0,0,0,1,0,0,0
S42391G,0,0,0,0,1,0,0,0
S42391S,0,0,0,0,1,0,0,0
S42392A,0,0,0,0,1,0,0,0
S42392B,0,0,0,0,1,0,0,0
S42392D,0,0,0,0,1,0,0,0
S42392G,0,0,0,0,1,0,0,0
S42392S,0,0,0,0,1,0,0,0
S42399A,0,0,0,0,1,0,0,0
S42399B,0,0,0,0,1,0,0,0
S42399D,0,0,0,0,1,0,0,0
S42399G,0,0,0,0,1,0,0,0
S42399S,0,0,0,0,1,0,0,0
S42401A,0,0,0,0,1,0,0,0
S42401B,0,0,0,0,1,0,0,0
S42401D,0,0,0,0,1,0,0,0
S42401G,0,0,0,0,1,0,0,0
S42401S,0,0,0,0,1,0,0,0
S42402A,0,0,0,0,1,0,0,0
S42402B,0,0,0,0,1,0,0,0
S42402D,0,0,0,0,1,0,0,0
S42402G,0,0,0,0,1,0,0,0
S42402S,0,0,0,0,1,0,0,0
S42409A,0,0,0,0,1,0,0,0
S42409B,0,0,0,0,1,0,0,0
S42409D,0,0,0,0,1,0,0,0
S42409G,0,0,0,0,1,0,0,0
S42409S,0,0,0,0,1,0,0,0
S42411A,0,0,0,0,1,0,0,0
S42411B,0,0,0,0,1,0,0,0
S42411D,0,0,0,0,1,0,0,0
S42411G,0,0,0,0,1,0,0,0
S42411S,0,0,0,0,1,0,0,0
S42412A,0,0,0,0,1,0,0,0
S42412B,0,0,0,0,1,0,0,0
S42412D,0,0,0,0,1,0,0,0
S42412G,0,0,0,0,1,0,0,0
S42412S,0,0,0,0,1,0,0,0
S42413A,0,0,0,0,1,0,0,0
S42413B,0,0,0,0,1,0,0,0
S42413D,0,0,0,0,1,0,0,0
S42413G,0,0,0,0,1,0,0,0
S42413S,0,0,0,0,1,0,0,0
S42414A,0,0,0,0,1,0,0,0
S42414B,0,0,0,0,1,0,0,0
S42414D,0,0,0,0,1,0,0,0
S42414G,0,0,0,0,1,0,0,0
S42414S,0,0,0,0,1,0,0,0
S42415A,0,0,0,0,1,0,0,0
S42415B,0,0,0,0,1,0,0,0
